publish_date,headline_category,headline_text,Label,Party,sent1,Bias1,sent2,Bias2
20180120,city.bengaluru,5;000 armymen battle to contain Bellandur blaze,3,1,neu,-1,0,-1
20190608,city.dehradun,in possible health game changer drone flies blood sample from remote village to district hospital in ukhands tehri,0,0,neu,-1,0,-1
20171227,india,SP leader courts controversy on Kulbhushan Jadhav issue; BJP calls it 'betrayal of national interest',0,0,neu,-1,0,-1
20201013,city.hyderabad,Telangana plans to set up fuel stations at interchanges on ORR,0,0,neu,-1,0,-1
20200131,city.salem,Egg price to be fixed daily at 12.15pm again,0,0,neu,-1,0,-1
20200219,city.pune,Man who killed wife in presence of kids gets life term,6,1,neu,-1,0,-1
20110829,others.news-interviews,Hamlet takes to martial arts in Karmayogi,0,0,neu,-1,0,-1
20130523,city.mangaluru,Students develop time-saving pesticide sprayer,3,1,neu,-1,0,-1
20100921,city.delhi,On first day; LG's parking & pillion ban breached,9,1,neu,-1,0,-1
20180101,sports.cricket.news,PCB should have a coach like Dravid for the U-19 team: Raja,15,-1,neu,0,0,0
20191204,city.delhi,Our government ending term with clean chit: Delhi CM Arvind Kejriwal,2,1,neu,-1,1,1
20170806,city.chandigarh,Pkl side of UT railway station in need of upkeep,3,1,neu,-1,0,-1
20181107,city.delhi,German embassy's green Diwali: No crackers here; only Diwali cheer,0,0,neu,-1,0,-1
20171106,business.international-business,Qatar Airways gets seat for any Cathay dealmaking,0,0,neu,-1,0,-1
20200507,city.kozhikode,Nadukani likely to open for stranded people to return,3,1,neu,-1,0,-1
20080917,entertainment.events.hyderabad,Celebration of a special day,9,1,neu,-1,1,1
20080806,india,Insistence on unconditional waiver can pose problems,0,0,neu,-1,0,-1
20200404,city.rajkot,Eight peacocks found dead in Dhari farm,3,1,neu,-1,0,-1
20120903,entertainment.telugu.movies.news,Baadshah to wrap up Bangkok schedule soon,3,1,neu,-1,0,-1
20161014,city.ajmer,Marital conflicts; harassment rising in Ajmer's rural areas,3,1,neg,0,0,-1
20140306,india,UP doctors' strike: 200 surgeries cancelled in five days,0,0,neu,-1,0,-1
20140518,city.chandigarh,How to count: Demo for staff,0,0,neu,-1,0,-1
20100818,city.bengaluru,Guv slams govt proposal once again,3,1,neu,-1,0,-1
20080618,india,Thackeray wants suicide squads to fight terror,0,0,neg,1,0,-1
20010912,city.bengaluru,Students march against nude parade,0,0,neu,-1,0,-1
20201006,city.pune,Pune: High demand for protein-rich food sends daily sales of eggs soaring,3,1,neu,-1,0,-1
20170717,entertainment.hindi.bollywood,Esha Deol; Bharat Takthani's picture perfect baby-moon,3,1,neu,-1,1,1
20080131,unknown,Narain has a wild date in Sydney,3,1,neu,-1,0,-1
20171104,entertainment.english.hollywood,Michelle Pfeiffer cried when she met Judi Dench,0,0,neu,-1,0,-1
20090615,india,Did Indian students falter in etiquette in Australia?,14,1,neu,-1,0,-1
20200913,city.pune,Maharashtra flip-flop on higher education admission process under Maratha quota,3,1,neu,-1,0,-1
20170211,tv.news.hindi,Need some wedding outfit inspiration? Take a hint from these beautiful brides of TV,3,1,neu,-1,1,1
20110422,city.mumbai,City police save another abducted child,5,1,neu,-1,0,-1
20190621,entertainment.hindi.music.news,Yo Yo Honey Singh has a special announcement on World Music Day!,9,1,neu,-1,1,1
20180116,world.rest-of-world,Several dead in operation to arrest Venezuela pilot,3,1,neg,0,0,-1
20180810,world.us,US child abuse suspects accused of training kids for school shootings,3,1,neg,0,0,-1
20150420,city.goa,10 faculty posts for health sciences institute approved,3,1,neu,-1,0,-1
20180212,citizen.stories,Illegal Parking Creating Chaos,3,1,neg,0,-1,0
20150321,business.india-business,Pass on rate cut benefits: RBI deputy governor,3,1,neu,-1,0,-1
20180814,city.surat,Mahatma Gandhi's grand daughter-in-law to unfurl tricolour at Bhimrad on Aug 15,3,1,neu,-1,1,1
20111029,unknown,Xinjiang leader to visit India,11,1,neu,-1,0,-1
20200314,city.pune,Coronavirus scare in Pune: Zilla Parishad cancels health department staffers leaves,13,1,neu,-1,0,-1
20160731,city.ahmedabad,From this I-Day; no toll tax for private cars; small vehicles in Gujarat,9,1,neu,-1,0,-1
20150723,india,VHP sacks man behind 'Beti bachao; Bahu Lao' campaign,3,1,neu,-1,-1,0
20191001,city.kochi,Pathiyoor Sankarankutty: Kathakali sangeetham should not dominate the performance,3,1,neu,-1,0,-1
20140418,city.guwahati,Bododelegation urges CEC to curb election violence in Kokrajhar,3,1,neu,-1,0,-1
20150913,city.nagpur,Our brigade had to protect 100km area in the desert,3,1,neu,-1,0,-1
20150802,india,Side Effects of Tattoos,0,0,neu,-1,0,-1
20190604,city.ahmedabad,Gujarat government opposes serial molester's bail plea,3,1,neu,-1,0,-1
20011106,business.india-business,Mehta moots more powers for SEBI,3,1,neu,-1,1,1
20030208,home.sunday-times.all-that-matters,Wages of naivete,3,1,neu,-1,0,-1
20110830,city.delhi,Games flats still out of reach; DUAC refuses completion certificate,0,0,neu,-1,0,-1
20161229,entertainment.hindi.bollywood,Look who Aishwarya Rai Bachchan bumped into on her way to Dubai,3,1,neu,-1,0,-1
20110314,news,Kenya players finally applying themselves: Kamande,3,1,neu,-1,0,-1
20130824,home.campaigns,When real is unreal,0,0,neu,-1,0,-1
20120817,city.bhopal,Vice-chancellor unfurls tricolour at university on Independence Day,9,1,neu,-1,0,-1
20080111,city.hyderabad,For them; no home away from home,3,1,neu,-1,0,-1
20131220,city.rajkot,Rajkot to expand bus service fleet,0,0,neu,-1,0,-1
20160306,life-style.health-fitness.diet,9 food combos to make you lean,3,1,neu,-1,0,-1
20170821,city.ahmedabad,Promoting water conservation in Gujarat,3,1,neu,-1,0,-1
20110217,india,India to EU: Relax ban on ayurvedic; herbal drugs,11,1,neu,-1,0,-1
20170505,business.international-business,Gold prices hit six-week low on rate hike expectations,3,1,neu,-1,0,-1
20031023,madhya-pradesh,PM lashes out at Cong-ruled states for tardy progress,3,1,neu,-1,0,-1
20160801,entertainment.english.music.news,Record labels need to back independent artistes: Ehsaan Noorani,3,1,neu,-1,0,-1
20170416,entertainment.hindi.bollywood,Kirti Kulhari to visit spiritual ashram in Pune,13,1,neu,-1,0,-1
20010914,city.thiruvananthapuram,83 Keralites in US are 'secure',3,1,neu,-1,1,1
20170528,sports.tennis.french-open-2017,Returning Kvitova wins Roland Garros opener,3,1,neu,-1,0,-1
20190503,city.mumbai,Mumbai: Meat trader in love held for opening level crossing after assaulting guard,1,1,neu,-1,1,1
20150613,city.chandigarh,15 die as bus tips over; crashes into tree,0,0,neu,-1,0,-1
20110530,home.education,NIMS holds talk on conservation of ecology,3,1,neu,-1,0,-1
20110509,home.science,All humans are born liars; & we are not fibbing,0,0,neu,-1,0,-1
20191030,city.mysuru,Devaraja Market bears brunt of incessant rain,3,1,neu,-1,0,-1
